Country Code,Country,Date,Producer_Price_Index
BEL,Belgium,2010-09-01,101.4
BGR,Bulgaria,2010-09-01,101.5
BIH,Bosnia and Herzegovina,2010-09-01,98.4
BLR,Belarus,2010-09-01,101.4
BRA,Brazil,2010-09-01,102.6
CAN,Canada,2010-09-01,100.2
CHE,Switzerland,2010-09-01,100.0
CHL,Chile,2010-09-01,101.7
CHN,China,2010-09-01,100.3
COL,Colombia,2010-09-01,98.3
CRI,Costa Rica,2010-09-01,87.7
CYP,Cyprus,2010-09-01,101.6
CZE,Czech Republic,2010-09-01,100.4
DEU,Germany,2010-09-01,100.8
DNK,Denmark,2010-09-01,100.2
ECU,Ecuador,2010-09-01,101.4
EGY,"Egypt, Arab Rep.",2010-09-01,88.0
ESP,Spain,2010-09-01,100.7
EST,Estonia,2010-09-01,101.4
FIN,Finland,2010-09-01,101.7
FRA,France,2010-09-01,100.5
GBR,United Kingdom,2010-09-01,99.3
GEO,Georgia,2010-09-01,104.1
GHA,Ghana,2010-09-01,103.3
GRC,Greece,2010-09-01,100.2
HRV,Croatia,2010-09-01,100.8
HUN,Hungary,2010-09-01,101.5
IND,India,2010-09-01,90.9
IRL,Ireland,2010-09-01,100.4
IRN,"Iran, Islamic Rep.",2010-09-01,31.3
ISL,Iceland,2010-09-01,97.0
ISR,Israel,2010-09-01,100.3
ITA,Italy,2010-09-01,100.8
JOR,Jordan,2010-09-01,99.3
JPN,Japan,2010-09-01,98.2
KAZ,Kazakhstan,2010-09-01,98.9
KGZ,Kyrgyz Republic,2010-09-01,102.4
KOR,"Korea, Rep.",2010-09-01,101.1
LTU,Lithuania,2010-09-01,100.3
LUX,Luxembourg,2010-09-01,103.1
LVA,Latvia,2010-09-01,102.4
MAR,Morocco,2010-09-01,100.1
MEX,Mexico,2010-09-01,100.5
MKD,North Macedonia,2010-09-01,101.8
MLT,Malta,2010-09-01,100.9
MNE,Montenegro,2010-09-01,88.5
MUS,Mauritius,2010-09-01,100.3
MYS,Malaysia,2010-09-01,98.8
NIC,Nicaragua,2010-09-01,104.1
NLD,Netherlands,2010-09-01,100.8
NLD,Netherlands,2010-09-01,100.8
NOR,Norway,2010-09-01,101.1
NPL,Nepal,2010-09-01,222.5
PAK,Pakistan,2010-09-01,73.1
PER,Peru,2010-09-01,91.8
PHL,Philippines,2010-09-01,98.6
POL,Poland,2010-09-01,101.2
PRT,Portugal,2010-09-01,101.1
PRT,Portugal,2010-09-01,101.1
PRY,Paraguay,2010-09-01,101.3
QAT,Qatar,2010-09-01,96.1
ROU,Romania,2010-09-01,101.6
RUS,Russian Federation,2010-09-01,100.7
SEN,Senegal,2010-09-01,101.8
SGP,Singapore,2010-09-01,105.6
SLV,El Salvador,2010-09-01,99.8
SRB,Serbia,2010-09-01,103.4
SVK,Slovakia,2010-09-01,101.0
SVN,Slovenia,2010-09-01,100.9
SWE,Sweden,2010-09-01,100.2
THA,Thailand,2010-09-01,100.8
TJK,Tajikistan,2010-09-01,102.9
TUN,Tunisia,2010-09-01,101.3
TUR,Turkey,2010-09-01,101.0
UGA,Uganda,2010-09-01,108.6
UKR,Ukraine,2010-09-01,102.4
URY,Uruguay,2010-09-01,105.1
USA,United States,2010-09-01,100.1
UZB,Uzbekistan,2010-09-01,101.3
VEN,"Venezuela, RB",2010-09-01,0.0
ZAF,South Africa,2010-09-01,101.4
ZAF,South Africa,2010-09-01,45.0
ALB,Albania,2010-10-01,100.9
ARM,Armenia,2010-10-01,103.5
AUS,Australia,2010-10-01,101.5
AUT,Austria,2010-10-01,101.4
AUT,Austria,2010-10-01,101.4
AZE,Azerbaijan,2010-10-01,104.0
BEL,Belgium,2010-10-01,101.5
BGR,Bulgaria,2010-10-01,101.1
BIH,Bosnia and Herzegovina,2010-10-01,100.2
BLR,Belarus,2010-10-01,101.5
BRA,Brazil,2010-10-01,104.0
CAN,Canada,2010-10-01,101.1
CHE,Switzerland,2010-10-01,99.9
CHL,Chile,2010-10-01,105.5
CHN,China,2010-10-01,101.3
COL,Colombia,2010-10-01,98.3
CRI,Costa Rica,2010-10-01,88.3
CYP,Cyprus,2010-10-01,101.7
CZE,Czech Republic,2010-10-01,100.4
DEU,Germany,2010-10-01,100.9
DNK,Denmark,2010-10-01,101.1
ECU,Ecuador,2010-10-01,101.5
EGY,"Egypt, Arab Rep.",2010-10-01,91.5
ESP,Spain,2010-10-01,100.9
EST,Estonia,2010-10-01,101.7
FIN,Finland,2010-10-01,101.9
FRA,France,2010-10-01,100.9
GBR,United Kingdom,2010-10-01,100.4
GEO,Georgia,2010-10-01,104.7
GHA,Ghana,2010-10-01,104.8
GRC,Greece,2010-10-01,100.3
HRV,Croatia,2010-10-01,101.5
HUN,Hungary,2010-10-01,100.7
IND,India,2010-10-01,91.5
IRL,Ireland,2010-10-01,98.2
IRN,"Iran, Islamic Rep.",2010-10-01,31.9
ISL,Iceland,2010-10-01,96.9
ISR,Israel,2010-10-01,101.2
ITA,Italy,2010-10-01,100.3
JOR,Jordan,2010-10-01,98.9
JPN,Japan,2010-10-01,98.6
KAZ,Kazakhstan,2010-10-01,102.4
KGZ,Kyrgyz Republic,2010-10-01,105.4
KOR,"Korea, Rep.",2010-10-01,101.4
LTU,Lithuania,2010-10-01,101.2
LUX,Luxembourg,2010-10-01,102.8
LVA,Latvia,2010-10-01,102.1
MAR,Morocco,2010-10-01,100.9
MEX,Mexico,2010-10-01,100.6
MKD,North Macedonia,2010-10-01,102.8
MLT,Malta,2010-10-01,100.6
MNE,Montenegro,2010-10-01,88.2
MUS,Mauritius,2010-10-01,100.6
MYS,Malaysia,2010-10-01,100.9
NIC,Nicaragua,2010-10-01,106.4
NLD,Netherlands,2010-10-01,101.6
NLD,Netherlands,2010-10-01,101.6
NOR,Norway,2010-10-01,101.1
NPL,Nepal,2010-10-01,224.1
PAK,Pakistan,2010-10-01,74.4
PER,Peru,2010-10-01,91.9
PHL,Philippines,2010-10-01,98.3
POL,Poland,2010-10-01,101.2
PRT,Portugal,2010-10-01,101.3
PRT,Portugal,2010-10-01,101.3
PRY,Paraguay,2010-10-01,105.4
ROU,Romania,2010-10-01,102.0
RUS,Russian Federation,2010-10-01,102.9
SEN,Senegal,2010-10-01,101.7
SGP,Singapore,2010-10-01,106.5
SLV,El Salvador,2010-10-01,100.4
SRB,Serbia,2010-10-01,103.9
SVK,Slovakia,2010-10-01,101.0
SVN,Slovenia,2010-10-01,101.1
SWE,Sweden,2010-10-01,99.5
THA,Thailand,2010-10-01,101.6
TJK,Tajikistan,2010-10-01,110.7
TUN,Tunisia,2010-10-01,101.2
TUR,Turkey,2010-10-01,102.2
UGA,Uganda,2010-10-01,110.0
UKR,Ukraine,2010-10-01,104.9
URY,Uruguay,2010-10-01,106.9
USA,United States,2010-10-01,100.8
UZB,Uzbekistan,2010-10-01,105.3
VEN,"Venezuela, RB",2010-10-01,0.0
ZAF,South Africa,2010-10-01,101.5
ZAF,South Africa,2010-10-01,44.9
ALB,Albania,2010-11-01,101.0
ARM,Armenia,2010-11-01,104.9
AUS,Australia,2010-11-01,101.9
AUT,Austria,2010-11-01,102.5
AUT,Austria,2010-11-01,102.5
AZE,Azerbaijan,2010-11-01,106.7
BEL,Belgium,2010-11-01,101.9
BGR,Bulgaria,2010-11-01,102.7
BIH,Bosnia and Herzegovina,2010-11-01,99.8
BLR,Belarus,2010-11-01,101.9
BRA,Brazil,2010-11-01,106.1
CAN,Canada,2010-11-01,101.9
CHE,Switzerland,2010-11-01,99.4
CHL,Chile,2010-11-01,107.2
CHN,China,2010-11-01,103.0
COL,Colombia,2010-11-01,100.6
CRI,Costa Rica,2010-11-01,89.5
CYP,Cyprus,2010-11-01,100.7
CZE,Czech Republic,2010-11-01,100.9
DEU,Germany,2010-11-01,101.0
DNK,Denmark,2010-11-01,102.1
ECU,Ecuador,2010-11-01,101.9
EGY,"Egypt, Arab Rep.",2010-11-01,89.8
ESP,Spain,2010-11-01,101.5
EST,Estonia,2010-11-01,102.2
FIN,Finland,2010-11-01,101.8
FRA,France,2010-11-01,101.4
GBR,United Kingdom,2010-11-01,100.5
GEO,Georgia,2010-11-01,104.4
GHA,Ghana,2010-11-01,106.0
GRC,Greece,2010-11-01,101.6
HRV,Croatia,2010-11-01,101.7
HUN,Hungary,2010-11-01,102.1
IND,India,2010-11-01,92.1
IRL,Ireland,2010-11-01,99.7
IRN,"Iran, Islamic Rep.",2010-11-01,32.4
ISL,Iceland,2010-11-01,99.9
ISR,Israel,2010-11-01,102.1
ITA,Italy,2010-11-01,100.6
JOR,Jordan,2010-11-01,102.9
JPN,Japan,2010-11-01,98.5
KAZ,Kazakhstan,2010-11-01,106.0
KGZ,Kyrgyz Republic,2010-11-01,108.9
KOR,"Korea, Rep.",2010-11-01,101.8
LTU,Lithuania,2010-11-01,103.2
LUX,Luxembourg,2010-11-01,102.5
LVA,Latvia,2010-11-01,101.9
MAR,Morocco,2010-11-01,101.6
MEX,Mexico,2010-11-01,101.0
MKD,North Macedonia,2010-11-01,103.2
MLT,Malta,2010-11-01,99.5
MNE,Montenegro,2010-11-01,88.2
MUS,Mauritius,2010-11-01,102.0
MYS,Malaysia,2010-11-01,102.9
NIC,Nicaragua,2010-11-01,110.6
NLD,Netherlands,2010-11-01,102.7
NLD,Netherlands,2010-11-01,102.7
NOR,Norway,2010-11-01,104.7
NPL,Nepal,2010-11-01,226.0
PAK,Pakistan,2010-11-01,76.3
PER,Peru,2010-11-01,92.7
PHL,Philippines,2010-11-01,98.0
POL,Poland,2010-11-01,101.6
PRT,Portugal,2010-11-01,101.6
PRT,Portugal,2010-11-01,101.6
PRY,Paraguay,2010-11-01,107.2
ROU,Romania,2010-11-01,102.6
RUS,Russian Federation,2010-11-01,107.5
SEN,Senegal,2010-11-01,101.0
SGP,Singapore,2010-11-01,107.1
SLV,El Salvador,2010-11-01,100.2
SRB,Serbia,2010-11-01,105.3
SVK,Slovakia,2010-11-01,101.1
SVN,Slovenia,2010-11-01,101.4
SWE,Sweden,2010-11-01,100.3
THA,Thailand,2010-11-01,102.3
TJK,Tajikistan,2010-11-01,115.6
TUN,Tunisia,2010-11-01,101.8
TUR,Turkey,2010-11-01,101.9
UGA,Uganda,2010-11-01,111.9
UKR,Ukraine,2010-11-01,104.5
URY,Uruguay,2010-11-01,104.9
USA,United States,2010-11-01,101.6
UZB,Uzbekistan,2010-11-01,106.8
VEN,"Venezuela, RB",2010-11-01,0.0
ZAF,South Africa,2010-11-01,101.9
ZAF,South Africa,2010-11-01,44.9
ALB,Albania,2010-12-01,101.5
ARM,Armenia,2010-12-01,105.6
AUS,Australia,2010-12-01,103.4
AUT,Austria,2010-12-01,103.9
AUT,Austria,2010-12-01,103.9
AZE,Azerbaijan,2010-12-01,112.2
BEL,Belgium,2010-12-01,103.4
BGR,Bulgaria,2010-12-01,104.9
BIH,Bosnia and Herzegovina,2010-12-01,99.9
BLR,Belarus,2010-12-01,103.4
BRA,Brazil,2010-12-01,106.3
CAN,Canada,2010-12-01,102.9
CHE,Switzerland,2010-12-01,99.7
CHL,Chile,2010-12-01,112.1
CHN,China,2010-12-01,103.7
COL,Colombia,2010-12-01,103.2
CRI,Costa Rica,2010-12-01,90.4
CYP,Cyprus,2010-12-01,100.8
CZE,Czech Republic,2010-12-01,101.9
DEU,Germany,2010-12-01,101.8
DNK,Denmark,2010-12-01,103.9
ECU,Ecuador,2010-12-01,103.4
EGY,"Egypt, Arab Rep.",2010-12-01,88.5
ESP,Spain,2010-12-01,102.7
EST,Estonia,2010-12-01,102.1
FIN,Finland,2010-12-01,103.5
FRA,France,2010-12-01,101.9
GBR,United Kingdom,2010-12-01,101.9
GEO,Georgia,2010-12-01,105.6
GHA,Ghana,2010-12-01,108.4
GRC,Greece,2010-12-01,103.5
HRV,Croatia,2010-12-01,103.2
HUN,Hungary,2010-12-01,102.2
IND,India,2010-12-01,93.5
IRL,Ireland,2010-12-01,99.5
IRN,"Iran, Islamic Rep.",2010-12-01,32.6
ISL,Iceland,2010-12-01,101.6
ISR,Israel,2010-12-01,102.4
ITA,Italy,2010-12-01,101.1
JOR,Jordan,2010-12-01,103.9
JPN,Japan,2010-12-01,98.9
KAZ,Kazakhstan,2010-12-01,108.1
KGZ,Kyrgyz Republic,2010-12-01,111.4
KOR,"Korea, Rep.",2010-12-01,102.7
LTU,Lithuania,2010-12-01,106.1
LUX,Luxembourg,2010-12-01,102.3
LVA,Latvia,2010-12-01,102.1
MAR,Morocco,2010-12-01,103.8
MEX,Mexico,2010-12-01,101.8
MKD,North Macedonia,2010-12-01,104.5
MLT,Malta,2010-12-01,101.4
MNE,Montenegro,2010-12-01,88.5
MUS,Mauritius,2010-12-01,102.6
MYS,Malaysia,2010-12-01,105.9
NIC,Nicaragua,2010-12-01,106.3
NLD,Netherlands,2010-12-01,104.5
NLD,Netherlands,2010-12-01,104.5
NOR,Norway,2010-12-01,109.5
NPL,Nepal,2010-12-01,226.4
PAK,Pakistan,2010-12-01,77.8
PER,Peru,2010-12-01,93.2
PHL,Philippines,2010-12-01,99.2
POL,Poland,2010-12-01,102.8
PRT,Portugal,2010-12-01,103.1
PRT,Portugal,2010-12-01,103.1
PRY,Paraguay,2010-12-01,109.4
QAT,Qatar,2010-12-01,105.8
ROU,Romania,2010-12-01,103.3
RUS,Russian Federation,2010-12-01,108.5
RWA,Rwanda,2010-12-01,100.0
SEN,Senegal,2010-12-01,102.8
SGP,Singapore,2010-12-01,109.8
SLV,El Salvador,2010-12-01,100.6
SRB,Serbia,2010-12-01,106.0
SVK,Slovakia,2010-12-01,101.3
SVN,Slovenia,2010-12-01,101.6
SWE,Sweden,2010-12-01,102.4
THA,Thailand,2010-12-01,101.1
TJK,Tajikistan,2010-12-01,121.8
TUN,Tunisia,2010-12-01,102.0
TUR,Turkey,2010-12-01,103.2
UGA,Uganda,2010-12-01,113.9
UKR,Ukraine,2010-12-01,105.5
URY,Uruguay,2010-12-01,104.9
USA,United States,2010-12-01,102.5
UZB,Uzbekistan,2010-12-01,107.7
VEN,"Venezuela, RB",2010-12-01,0.0
ZAF,South Africa,2010-12-01,103.4
ZAF,South Africa,2010-12-01,45.0
ALB,Albania,2011-01-01,102.1
ARM,Armenia,2011-01-01,106.6
AUS,Australia,2011-01-01,105.6
AUT,Austria,2011-01-01,102.5
AUT,Austria,2011-01-01,102.5
AZE,Azerbaijan,2011-01-01,112.0
BEL,Belgium,2011-01-01,105.6
BGR,Bulgaria,2011-01-01,107.1
BIH,Bosnia and Herzegovina,2011-01-01,104.0
BLR,Belarus,2011-01-01,105.6
BRA,Brazil,2011-01-01,107.3
CAN,Canada,2011-01-01,103.7
CHE,Switzerland,2011-01-01,99.7
CHL,Chile,2011-01-01,116.5
CHN,China,2011-01-01,104.7
COL,Colombia,2011-01-01,104.5
CRI,Costa Rica,2011-01-01,91.7
CYP,Cyprus,2011-01-01,101.0
CZE,Czech Republic,2011-01-01,103.3
DEU,Germany,2011-01-01,102.6
DNK,Denmark,2011-01-01,104.4
ECU,Ecuador,2011-01-01,105.6
EGY,"Egypt, Arab Rep.",2011-01-01,90.5
ESP,Spain,2011-01-01,104.5
EST,Estonia,2011-01-01,102.6
FIN,Finland,2011-01-01,104.0
FRA,France,2011-01-01,102.7
GBR,United Kingdom,2011-01-01,102.9
GEO,Georgia,2011-01-01,109.9
GHA,Ghana,2011-01-01,112.6
GRC,Greece,2011-01-01,104.4
HRV,Croatia,2011-01-01,103.8
HUN,Hungary,2011-01-01,102.2
IND,India,2011-01-01,94.8
IRL,Ireland,2011-01-01,100.7
IRN,"Iran, Islamic Rep.",2011-01-01,37.7
ISL,Iceland,2011-01-01,103.7
ISR,Israel,2011-01-01,104.6
ITA,Italy,2011-01-01,102.3
JOR,Jordan,2011-01-01,107.7
JPN,Japan,2011-01-01,99.4
KAZ,Kazakhstan,2011-01-01,113.2
KGZ,Kyrgyz Republic,2011-01-01,112.8
KOR,"Korea, Rep.",2011-01-01,104.3
LTU,Lithuania,2011-01-01,107.3
LUX,Luxembourg,2011-01-01,105.3
LVA,Latvia,2011-01-01,103.0
MAR,Morocco,2011-01-01,109.6
MDA,"Moldova, Rep.",2011-01-01,96.6
MEX,Mexico,2011-01-01,102.3
MKD,North Macedonia,2011-01-01,108.3
MLT,Malta,2011-01-01,102.6
MNE,Montenegro,2011-01-01,89.9
MOZ,Mozambique,2011-01-01,41.6
MUS,Mauritius,2011-01-01,104.9
MYS,Malaysia,2011-01-01,108.3
NIC,Nicaragua,2011-01-01,109.8
NLD,Netherlands,2011-01-01,107.0
NLD,Netherlands,2011-01-01,107.0
NOR,Norway,2011-01-01,112.2
NPL,Nepal,2011-01-01,222.2
PAK,Pakistan,2011-01-01,79.3
PER,Peru,2011-01-01,94.1
PHL,Philippines,2011-01-01,101.7
POL,Poland,2011-01-01,103.2
PRT,Portugal,2011-01-01,103.3
PRT,Portugal,2011-01-01,103.3
PRY,Paraguay,2011-01-01,110.6
ROU,Romania,2011-01-01,104.3
RUS,Russian Federation,2011-01-01,110.9
RWA,Rwanda,2011-01-01,103.2
SEN,Senegal,2011-01-01,103.3
SGP,Singapore,2011-01-01,110.5
SLV,El Salvador,2011-01-01,101.8
SRB,Serbia,2011-01-01,108.6
SVK,Slovakia,2011-01-01,102.8
SVN,Slovenia,2011-01-01,102.6
SWE,Sweden,2011-01-01,100.7
THA,Thailand,2011-01-01,102.5
TJK,Tajikistan,2011-01-01,123.2
TUN,Tunisia,2011-01-01,102.5
TUR,Turkey,2011-01-01,105.7
UGA,Uganda,2011-01-01,118.6
UKR,Ukraine,2011-01-01,106.9
URY,Uruguay,2011-01-01,108.4
USA,United States,2011-01-01,103.2
UZB,Uzbekistan,2011-01-01,109.1
VEN,"Venezuela, RB",2011-01-01,0.0
ZAF,South Africa,2011-01-01,105.6
ZAF,South Africa,2011-01-01,45.3
ALB,Albania,2011-02-01,102.1
ARM,Armenia,2011-02-01,110.0
AUS,Australia,2011-02-01,107.4
AUT,Austria,2011-02-01,102.9
AUT,Austria,2011-02-01,102.9
AZE,Azerbaijan,2011-02-01,112.0
BEL,Belgium,2011-02-01,107.4
BGR,Bulgaria,2011-02-01,108.9
BIH,Bosnia and Herzegovina,2011-02-01,104.8
BLR,Belarus,2011-02-01,107.4
BRA,Brazil,2011-02-01,108.6
CAN,Canada,2011-02-01,104.9
CHE,Switzerland,2011-02-01,99.6
CHL,Chile,2011-02-01,118.6
CHN,China,2011-02-01,105.6
COL,Colombia,2011-02-01,106.1
CRI,Costa Rica,2011-02-01,92.7
CYP,Cyprus,2011-02-01,101.0
CZE,Czech Republic,2011-02-01,103.9
DEU,Germany,2011-02-01,103.0
DNK,Denmark,2011-02-01,105.8
ECU,Ecuador,2011-02-01,107.4
EGY,"Egypt, Arab Rep.",2011-02-01,91.7
ESP,Spain,2011-02-01,105.4
EST,Estonia,2011-02-01,102.8
FIN,Finland,2011-02-01,104.9
FRA,France,2011-02-01,103.2
GBR,United Kingdom,2011-02-01,103.4
GEO,Georgia,2011-02-01,110.8
GHA,Ghana,2011-02-01,113.8
GRC,Greece,2011-02-01,105.8
HRV,Croatia,2011-02-01,105.4
HUN,Hungary,2011-02-01,102.4
IND,India,2011-02-01,94.8
IRL,Ireland,2011-02-01,100.6
IRN,"Iran, Islamic Rep.",2011-02-01,39.0
ISL,Iceland,2011-02-01,106.4
ISR,Israel,2011-02-01,105.9
ITA,Italy,2011-02-01,102.7
JOR,Jordan,2011-02-01,108.6
JPN,Japan,2011-02-01,99.5
KAZ,Kazakhstan,2011-02-01,116.9
KGZ,Kyrgyz Republic,2011-02-01,113.3
KOR,"Korea, Rep.",2011-02-01,105.1
LTU,Lithuania,2011-02-01,110.1
LUX,Luxembourg,2011-02-01,106.8
LVA,Latvia,2011-02-01,103.6
MAR,Morocco,2011-02-01,110.1
MDA,"Moldova, Rep.",2011-02-01,98.3
MEX,Mexico,2011-02-01,103.0
MKD,North Macedonia,2011-02-01,112.5
MLT,Malta,2011-02-01,102.8
MNE,Montenegro,2011-02-01,90.6
MOZ,Mozambique,2011-02-01,43.2
MUS,Mauritius,2011-02-01,108.2
MYS,Malaysia,2011-02-01,109.4
NIC,Nicaragua,2011-02-01,114.9
NLD,Netherlands,2011-02-01,109.2
NLD,Netherlands,2011-02-01,109.2
NOR,Norway,2011-02-01,113.6
NPL,Nepal,2011-02-01,221.4
PAK,Pakistan,2011-02-01,80.8
PER,Peru,2011-02-01,94.7
PHL,Philippines,2011-02-01,101.7
POL,Poland,2011-02-01,104.4
PRT,Portugal,2011-02-01,103.6
PRT,Portugal,2011-02-01,103.6
PRY,Paraguay,2011-02-01,111.0
ROU,Romania,2011-02-01,105.2
RUS,Russian Federation,2011-02-01,114.1
RWA,Rwanda,2011-02-01,104.2
SEN,Senegal,2011-02-01,102.2
SGP,Singapore,2011-02-01,113.8
SLV,El Salvador,2011-02-01,102.7
SRB,Serbia,2011-02-01,110.1
SVK,Slovakia,2011-02-01,103.5
SVN,Slovenia,2011-02-01,103.8
SWE,Sweden,2011-02-01,100.8
THA,Thailand,2011-02-01,105.0
TJK,Tajikistan,2011-02-01,124.6
TUN,Tunisia,2011-02-01,102.8
TUR,Turkey,2011-02-01,107.5
UGA,Uganda,2011-02-01,120.9
UKR,Ukraine,2011-02-01,112.0
URY,Uruguay,2011-02-01,111.3
USA,United States,2011-02-01,103.4
UZB,Uzbekistan,2011-02-01,110.1
VEN,"Venezuela, RB",2011-02-01,0.0
ZAF,South Africa,2011-02-01,107.4
ZAF,South Africa,2011-02-01,46.0
ALB,Albania,2011-03-01,102.2
ARM,Armenia,2011-03-01,110.2
AUS,Australia,2011-03-01,109.0
AUT,Austria,2011-03-01,103.6
AUT,Austria,2011-03-01,103.6
AZE,Azerbaijan,2011-03-01,124.9
BEL,Belgium,2011-03-01,109.0
BGR,Bulgaria,2011-03-01,110.0
BIH,Bosnia and Herzegovina,2011-03-01,105.4
BLR,Belarus,2011-03-01,109.0
BRA,Brazil,2011-03-01,109.3
CAN,Canada,2011-03-01,106.5
CHE,Switzerland,2011-03-01,99.8
CHL,Chile,2011-03-01,116.7
CHN,China,2011-03-01,106.2
COL,Colombia,2011-03-01,107.9
CRI,Costa Rica,2011-03-01,94.4
CYP,Cyprus,2011-03-01,101.8
CZE,Czech Republic,2011-03-01,104.8
DEU,Germany,2011-03-01,103.5
DNK,Denmark,2011-03-01,108.5
ECU,Ecuador,2011-03-01,109.0
EGY,"Egypt, Arab Rep.",2011-03-01,96.0
ESP,Spain,2011-03-01,106.0
EST,Estonia,2011-03-01,103.2
FIN,Finland,2011-03-01,106.1
FRA,France,2011-03-01,103.9
GBR,United Kingdom,2011-03-01,105.5
GEO,Georgia,2011-03-01,112.0
GHA,Ghana,2011-03-01,115.0
GRC,Greece,2011-03-01,107.6
HRV,Croatia,2011-03-01,106.6
HUN,Hungary,2011-03-01,102.4
IND,India,2011-03-01,95.7
IRL,Ireland,2011-03-01,100.5
IRN,"Iran, Islamic Rep.",2011-03-01,39.7
ISL,Iceland,2011-03-01,107.8
ISR,Israel,2011-03-01,107.7
ITA,Italy,2011-03-01,103.6
JOR,Jordan,2011-03-01,111.4
JPN,Japan,2011-03-01,100.1
KAZ,Kazakhstan,2011-03-01,121.8
KGZ,Kyrgyz Republic,2011-03-01,117.1
KOR,"Korea, Rep.",2011-03-01,106.3
LTU,Lithuania,2011-03-01,113.6
LUX,Luxembourg,2011-03-01,108.5
LVA,Latvia,2011-03-01,104.5
MAR,Morocco,2011-03-01,111.6
MDA,"Moldova, Rep.",2011-03-01,100.7
MEX,Mexico,2011-03-01,103.6
MKD,North Macedonia,2011-03-01,112.0
MLT,Malta,2011-03-01,103.8
MNE,Montenegro,2011-03-01,91.0
MOZ,Mozambique,2011-03-01,42.6
MUS,Mauritius,2011-03-01,107.8
MYS,Malaysia,2011-03-01,111.8
NIC,Nicaragua,2011-03-01,115.8
NLD,Netherlands,2011-03-01,111.1
NLD,Netherlands,2011-03-01,111.1
NOR,Norway,2011-03-01,116.5
NPL,Nepal,2011-03-01,220.3
PAK,Pakistan,2011-03-01,83.5
PER,Peru,2011-03-01,95.4
PHL,Philippines,2011-03-01,101.4
POL,Poland,2011-03-01,106.1
PRT,Portugal,2011-03-01,104.0
PRT,Portugal,2011-03-01,104.0
PRY,Paraguay,2011-03-01,113.4
QAT,Qatar,2011-03-01,123.9
ROU,Romania,2011-03-01,106.0
RUS,Russian Federation,2011-03-01,115.7
RWA,Rwanda,2011-03-01,105.5
SEN,Senegal,2011-03-01,105.7
SGP,Singapore,2011-03-01,116.5
SLV,El Salvador,2011-03-01,103.3
SRB,Serbia,2011-03-01,111.9
SVK,Slovakia,2011-03-01,104.2
SVN,Slovenia,2011-03-01,104.2
SWE,Sweden,2011-03-01,100.8
THA,Thailand,2011-03-01,105.1
TJK,Tajikistan,2011-03-01,126.4
TUN,Tunisia,2011-03-01,102.9
TUR,Turkey,2011-03-01,108.8
UGA,Uganda,2011-03-01,123.8
UKR,Ukraine,2011-03-01,114.3
URY,Uruguay,2011-03-01,116.3
USA,United States,2011-03-01,103.3
UZB,Uzbekistan,2011-03-01,111.3
VEN,"Venezuela, RB",2011-03-01,0.0
ZAF,South Africa,2011-03-01,109.0
ZAF,South Africa,2011-03-01,46.5
ALB,Albania,2011-04-01,102.7
ARM,Armenia,2011-04-01,111.4
AUS,Australia,2011-04-01,110.4
AUT,Austria,2011-04-01,104.2
AUT,Austria,2011-04-01,104.2
AZE,Azerbaijan,2011-04-01,132.8
BEL,Belgium,2011-04-01,110.4
BGR,Bulgaria,2011-04-01,111.6
BIH,Bosnia and Herzegovina,2011-04-01,102.4
BLR,Belarus,2011-04-01,110.4
BRA,Brazil,2011-04-01,109.5
CAN,Canada,2011-04-01,107.7
CHE,Switzerland,2011-04-01,99.9
CHL,Chile,2011-04-01,116.9
CHN,China,2011-04-01,106.8
COL,Colombia,2011-04-01,108.7
CRI,Costa Rica,2011-04-01,96.3
CYP,Cyprus,2011-04-01,102.5
CZE,Czech Republic,2011-04-01,105.6
DEU,Germany,2011-04-01,104.1
DNK,Denmark,2011-04-01,109.9
ECU,Ecuador,2011-04-01,110.4
EGY,"Egypt, Arab Rep.",2011-04-01,99.7
ESP,Spain,2011-04-01,106.6
EST,Estonia,2011-04-01,104.1
FIN,Finland,2011-04-01,106.0
FRA,France,2011-04-01,104.7
GBR,United Kingdom,2011-04-01,106.9
GEO,Georgia,2011-04-01,112.8
GHA,Ghana,2011-04-01,115.7
GRC,Greece,2011-04-01,108.6
HRV,Croatia,2011-04-01,107.1
HUN,Hungary,2011-04-01,102.1
IND,India,2011-04-01,97.4
IRL,Ireland,2011-04-01,100.1
IRN,"Iran, Islamic Rep.",2011-04-01,42.1
ISL,Iceland,2011-04-01,109.5
ISR,Israel,2011-04-01,108.6
ITA,Italy,2011-04-01,104.4
JOR,Jordan,2011-04-01,113.3
JPN,Japan,2011-04-01,100.9
KAZ,Kazakhstan,2011-04-01,127.7
KGZ,Kyrgyz Republic,2011-04-01,119.1
KOR,"Korea, Rep.",2011-04-01,107.0
LTU,Lithuania,2011-04-01,115.0
LUX,Luxembourg,2011-04-01,110.1
LVA,Latvia,2011-04-01,107.1
MAR,Morocco,2011-04-01,112.1
MDA,"Moldova, Rep.",2011-04-01,100.1
MEX,Mexico,2011-04-01,104.1
MKD,North Macedonia,2011-04-01,113.9
MLT,Malta,2011-04-01,102.5
MNE,Montenegro,2011-04-01,91.0
MOZ,Mozambique,2011-04-01,43.1
MUS,Mauritius,2011-04-01,107.7
MYS,Malaysia,2011-04-01,113.2
NIC,Nicaragua,2011-04-01,119.2
NLD,Netherlands,2011-04-01,112.5
NLD,Netherlands,2011-04-01,112.5
NOR,Norway,2011-04-01,119.2
