Inflation Measure Type,Series Name,Description,Aggregation,Year,Inflation Rate
,DEFLATOR_EMDE_AVE,EMDE GDP deflator growth rate,Average,2001,6.1
,DEFLATOR_EMDE_AVE_GDP,EMDE GDP deflator growth rate,GDP-weighted Average,2001,5.1
,DEFLATOR_EAP_MED,EMDE GDP deflator growth rate: East Asia and Pacific ,Median,2001,3.6
,DEFLATOR_ECA_MED,EMDE GDP deflator growth rate: Europe and Central Asia ,Median,2001,10.2
,DEFLATOR_LAC_MED,EMDE GDP deflator growth rate: Latin America and the Caribbean ,Median,2001,3.9
,DEFLATOR_MNA_MED,EMDE GDP deflator growth rate: Middle East and North Africa ,Median,2001,0.1
,DEFLATOR_SAR_MED,EMDE GDP deflator growth rate: South Asia ,Median,2001,3.1
,DEFLATOR_SSA_MED,EMDE GDP deflator growth rate: Sub-Saharan Africa ,Median,2001,6.0
Headline CPI inflation,HCPI_GLOBAL_MED,Global headline consumer price index (HCPI) inflation,Median,2002,3.0
(percent),HCPI_GLOBAL_AVE,Global headline consumer price index (HCPI) inflation,Average,2002,5.2
,HCPI_GLOBAL_AVE_GDP,Global headline consumer price index (HCPI) inflation,GDP-weighted Average,2002,2.5
,HCPI_GLOBAL_MED_BAL,Global headline consumer price index (HCPI) inflation,Median (balanced group),2002,2.9
,HCPI_AE_MED,Advanced-economy HCPI inflation,Median,2002,1.9
,HCPI_AE_AVE,Advanced-economy HCPI inflation,Average,2002,2.4
,HCPI_AE_AVE_GDP,Advanced-economy HCPI inflation,GDP-weighted Average,2002,1.5
,HCPI_AE_MED_BAL,Advanced-economy HCPI inflation,Median (balanced group),2002,2.3
,HCPI_EMDE_MED,EMDE  HCPI inflation,Median,2002,3.7
,HCPI_EMDE_AVE,EMDE  HCPI inflation,Average,2002,6.2
,HCPI_EMDE_AVE_GDP,EMDE  HCPI inflation,GDP-weighted Average,2002,6.7
,HCPI_EMDE_MED_BAL,EMDE  HCPI inflation,Median (balanced group),2002,3.4
,HCPI_LIC_MED,Low income country (LIC) HCPI inflation,Median,2002,4.9
,HCPI_LIC_MED_BAL,Low income country (LIC) HCPI inflation,Median (balanced group),2002,4.4
,HCPI_NON-LIC_MED,Non-LIC EMDE HCPI inflation,Median,2002,3.7
,HCPI_NON-LIC_MED_BAL,Non-LIC EMDE HCPI inflation,Median (balanced group),2002,3.3
,HCPI_EAP_MED,EMDE HCPI inflation: East Asia and Pacific ,Median,2002,2.0
,HCPI_ECA_MED,EMDE HCPI inflation: Europe and Central Asia ,Median,2002,5.7
,HCPI_LAC_MED,EMDE HCPI inflation: Latin America and the Caribbean ,Median,2002,3.5
,HCPI_MNA_MED,EMDE HCPI inflation: Middle East and North Africa ,Median,2002,1.8
,HCPI_SAR_MED,EMDE HCPI inflation: South Asia ,Median,2002,3.7
,HCPI_SSA_MED,EMDE HCPI inflation: Sub-Saharan Africa ,Median,2002,4.2
Food CPI inflation,FCPI_GLOBAL_MED,Global food consumer price index (FCPI) inflation,Median,2002,3.3
(percent),FCPI_GLOBAL_AVE,Global food consumer price index (FCPI) inflation,Average,2002,5.3
,FCPI_GLOBAL_AVE_GDP,Global food consumer price index (FCPI) inflation,GDP-weighted Average,2002,2.5
,FCPI_AE_MED,Advanced-economy FCPI inflation,Median,2002,2.2
,FCPI_AE_AVE,Advanced-economy FCPI inflation,Average,2002,2.6
,FCPI_AE_AVE_GDP,Advanced-economy FCPI inflation,GDP-weighted Average,2002,1.6
,FCPI_EMDE_MED,EMDE FCPI inflation,Median,2002,3.9
,FCPI_EMDE_AVE,EMDE FCPI inflation,Average,2002,6.2
,FCPI_EMDE_AVE_GDP,EMDE FCPI inflation,GDP-weighted Average,2002,6.1
Energy price index,ENERGY_GLOBAL_MED,Global energy price index inflation,Median,2002,3.3
(percent),ENERGY_GLOBAL_AVE,Global energy price index inflation,Average,2002,5.8
,ENERGY_GLOBAL_AVE_GDP,Global energy price index inflation,GDP-weighted Average,2002,3.2
,ENERGY_AE_MED,Advanced-economy energy price index inflation,Median,2002,2.2
,ENERGY_AE_AVE,Advanced-economy energy price index inflation,Average,2002,3.2
,ENERGY_AE_AVE_GDP,Advanced-economy energy price index inflation,GDP-weighted Average,2002,1.3
,ENERGY_EMDE_MED,EMDE energy price index inflation,Median,2002,3.9
,ENERGY_EMDE_AVE,EMDE energy price index inflation,Average,2002,6.9
,ENERGY_EMDE_AVE_GDP,EMDE energy price index inflation,GDP-weighted Average,2002,8.3
Official core consumer price inflation,CORE_GLOBAL_MED,Global core consumer price index inflation,Median,2002,2.7
(percent),CORE_GLOBAL_AVE,Global core consumer price index inflation,Average,2002,3.0
,CORE_GLOBAL_AVE_GDP,Global core consumer price index inflation,GDP-weighted Average,2002,1.2
,CORE_AE_MED,Advanced-economy core consumer price index inflation,Median,2002,2.2
,CORE_AE_AVE,Advanced-economy core consumer price index inflation,Average,2002,1.2
,CORE_AE_AVE_GDP,Advanced-economy core consumer price index inflation,GDP-weighted Average,2002,0.6
,CORE_EMDE_MED,EMDE core consumer price index inflation,Median,2002,3.9
,CORE_EMDE_AVE,EMDE core consumer price index inflation,Average,2002,5.5
,CORE_EMDE_AVE_GDP,EMDE core consumer price index inflation,GDP-weighted Average,2002,7.7
Producer price index,PPI_GLOBAL_MED,Global producer price index (PPI) inflation,Median,2002,0.3
(percent),PPI_GLOBAL_AVE,Global producer price index (PPI) inflation,Average,2002,2.6
,PPI_GLOBAL_AVE_GDP,Global producer price index (PPI) inflation,GDP-weighted Average,2002,-0.6
,PPI_AE_MED,Advanced-economy PPI inflation,Median,2002,0.0
,PPI_AE_AVE,Advanced-economy PPI inflation,Average,2002,1.0
,PPI_AE_AVE_GDP,Advanced-economy PPI inflation,GDP-weighted Average,2002,-1.3
,PPI_EMDE_MED,EMDE producer price index (PPI) inflation,Median,2002,3.6
,PPI_EMDE_AVE,EMDE producer price index (PPI) inflation,Average,2002,5.7
,PPI_EMDE_AVE_GDP,EMDE producer price index (PPI) inflation,GDP-weighted Average,2002,3.8
GDP deflator growth rate,DEFLATOR_GLOBAL_MED,Global GDP deflator growth rate,Median,2002,3.6
(percent),DEFLATOR_GLOBAL_AVE,Global GDP deflator growth rate,Average,2002,6.2
,DEFLATOR_GLOBAL_AVE_GDP,Global GDP deflator growth rate,GDP-weighted Average,2002,2.7
,DEFLATOR_AE_MED,Advanced-economy GDP deflator growth rate,Median,2002,2.7
,DEFLATOR_AE_AVE,Advanced-economy GDP deflator growth rate,Average,2002,3.0
,DEFLATOR_AE_AVE_GDP,Advanced-economy GDP deflator growth rate,GDP-weighted Average,2002,1.5
,DEFLATOR_EMDE_MED,EMDE GDP deflator growth rate,Median,2002,4.0
,DEFLATOR_EMDE_AVE,EMDE GDP deflator growth rate,Average,2002,7.4
,DEFLATOR_EMDE_AVE_GDP,EMDE GDP deflator growth rate,GDP-weighted Average,2002,7.8
,DEFLATOR_EAP_MED,EMDE GDP deflator growth rate: East Asia and Pacific ,Median,2002,3.7
,DEFLATOR_ECA_MED,EMDE GDP deflator growth rate: Europe and Central Asia ,Median,2002,5.8
,DEFLATOR_LAC_MED,EMDE GDP deflator growth rate: Latin America and the Caribbean ,Median,2002,4.1
,DEFLATOR_MNA_MED,EMDE GDP deflator growth rate: Middle East and North Africa ,Median,2002,4.1
,DEFLATOR_SAR_MED,EMDE GDP deflator growth rate: South Asia ,Median,2002,3.6
,DEFLATOR_SSA_MED,EMDE GDP deflator growth rate: Sub-Saharan Africa ,Median,2002,3.6
Headline CPI inflation,HCPI_GLOBAL_MED,Global headline consumer price index (HCPI) inflation,Median,2003,3.2
(percent),HCPI_GLOBAL_AVE,Global headline consumer price index (HCPI) inflation,Average,2003,5.7
,HCPI_GLOBAL_AVE_GDP,Global headline consumer price index (HCPI) inflation,GDP-weighted Average,2003,2.7
,HCPI_GLOBAL_MED_BAL,Global headline consumer price index (HCPI) inflation,Median (balanced group),2003,3.2
,HCPI_AE_MED,Advanced-economy HCPI inflation,Median,2003,2.0
,HCPI_AE_AVE,Advanced-economy HCPI inflation,Average,2003,2.5
,HCPI_AE_AVE_GDP,Advanced-economy HCPI inflation,GDP-weighted Average,2003,1.8
,HCPI_AE_MED_BAL,Advanced-economy HCPI inflation,Median (balanced group),2003,2.0
,HCPI_EMDE_MED,EMDE  HCPI inflation,Median,2003,4.4
,HCPI_EMDE_AVE,EMDE  HCPI inflation,Average,2003,6.8
,HCPI_EMDE_AVE_GDP,EMDE  HCPI inflation,GDP-weighted Average,2003,6.5
,HCPI_EMDE_MED_BAL,EMDE  HCPI inflation,Median (balanced group),2003,4.5
,HCPI_LIC_MED,Low income country (LIC) HCPI inflation,Median,2003,7.8
,HCPI_LIC_MED_BAL,Low income country (LIC) HCPI inflation,Median (balanced group),2003,9.1
,HCPI_NON-LIC_MED,Non-LIC EMDE HCPI inflation,Median,2003,4.0
,HCPI_NON-LIC_MED_BAL,Non-LIC EMDE HCPI inflation,Median (balanced group),2003,3.9
,HCPI_EAP_MED,EMDE HCPI inflation: East Asia and Pacific ,Median,2003,3.1
,HCPI_ECA_MED,EMDE HCPI inflation: Europe and Central Asia ,Median,2003,5.0
,HCPI_LAC_MED,EMDE HCPI inflation: Latin America and the Caribbean ,Median,2003,3.7
,HCPI_MNA_MED,EMDE HCPI inflation: Middle East and North Africa ,Median,2003,2.3
,HCPI_SAR_MED,EMDE HCPI inflation: South Asia ,Median,2003,4.3
,HCPI_SSA_MED,EMDE HCPI inflation: Sub-Saharan Africa ,Median,2003,6.0
Food CPI inflation,FCPI_GLOBAL_MED,Global food consumer price index (FCPI) inflation,Median,2003,3.2
(percent),FCPI_GLOBAL_AVE,Global food consumer price index (FCPI) inflation,Average,2003,5.7
,FCPI_GLOBAL_AVE_GDP,Global food consumer price index (FCPI) inflation,GDP-weighted Average,2003,2.9
,FCPI_AE_MED,Advanced-economy FCPI inflation,Median,2003,1.7
,FCPI_AE_AVE,Advanced-economy FCPI inflation,Average,2003,2.3
,FCPI_AE_AVE_GDP,Advanced-economy FCPI inflation,GDP-weighted Average,2003,1.7
,FCPI_EMDE_MED,EMDE FCPI inflation,Median,2003,4.5
,FCPI_EMDE_AVE,EMDE FCPI inflation,Average,2003,7.1
,FCPI_EMDE_AVE_GDP,EMDE FCPI inflation,GDP-weighted Average,2003,7.9
Energy price index,ENERGY_GLOBAL_MED,Global energy price index inflation,Median,2003,4.3
(percent),ENERGY_GLOBAL_AVE,Global energy price index inflation,Average,2003,5.9
,ENERGY_GLOBAL_AVE_GDP,Global energy price index inflation,GDP-weighted Average,2003,3.9
,ENERGY_AE_MED,Advanced-economy energy price index inflation,Median,2003,3.4
,ENERGY_AE_AVE,Advanced-economy energy price index inflation,Average,2003,4.1
,ENERGY_AE_AVE_GDP,Advanced-economy energy price index inflation,GDP-weighted Average,2003,2.4
,ENERGY_EMDE_MED,EMDE energy price index inflation,Median,2003,4.9
,ENERGY_EMDE_AVE,EMDE energy price index inflation,Average,2003,6.7
,ENERGY_EMDE_AVE_GDP,EMDE energy price index inflation,GDP-weighted Average,2003,8.0
Official core consumer price inflation,CORE_GLOBAL_MED,Global core consumer price index inflation,Median,2003,2.4
(percent),CORE_GLOBAL_AVE,Global core consumer price index inflation,Average,2003,4.8
,CORE_GLOBAL_AVE_GDP,Global core consumer price index inflation,GDP-weighted Average,2003,2.5
,CORE_AE_MED,Advanced-economy core consumer price index inflation,Median,2003,1.8
,CORE_AE_AVE,Advanced-economy core consumer price index inflation,Average,2003,3.5
,CORE_AE_AVE_GDP,Advanced-economy core consumer price index inflation,GDP-weighted Average,2003,2.0
,CORE_EMDE_MED,EMDE core consumer price index inflation,Median,2003,4.5
,CORE_EMDE_AVE,EMDE core consumer price index inflation,Average,2003,5.9
,CORE_EMDE_AVE_GDP,EMDE core consumer price index inflation,GDP-weighted Average,2003,7.1
Producer price index,PPI_GLOBAL_MED,Global producer price index (PPI) inflation,Median,2003,2.7
(percent),PPI_GLOBAL_AVE,Global producer price index (PPI) inflation,Average,2003,4.7
,PPI_GLOBAL_AVE_GDP,Global producer price index (PPI) inflation,GDP-weighted Average,2003,3.3
,PPI_AE_MED,Advanced-economy PPI inflation,Median,2003,0.6
,PPI_AE_AVE,Advanced-economy PPI inflation,Average,2003,1.9
,PPI_AE_AVE_GDP,Advanced-economy PPI inflation,GDP-weighted Average,2003,2.2
,PPI_EMDE_MED,EMDE producer price index (PPI) inflation,Median,2003,5.3
,PPI_EMDE_AVE,EMDE producer price index (PPI) inflation,Average,2003,8.7
,PPI_EMDE_AVE_GDP,EMDE producer price index (PPI) inflation,GDP-weighted Average,2003,9.1
GDP deflator growth rate,DEFLATOR_GLOBAL_MED,Global GDP deflator growth rate,Median,2003,4.1
(percent),DEFLATOR_GLOBAL_AVE,Global GDP deflator growth rate,Average,2003,6.3
,DEFLATOR_GLOBAL_AVE_GDP,Global GDP deflator growth rate,GDP-weighted Average,2003,2.6
,DEFLATOR_AE_MED,Advanced-economy GDP deflator growth rate,Median,2003,2.4
,DEFLATOR_AE_AVE,Advanced-economy GDP deflator growth rate,Average,2003,3.4
,DEFLATOR_AE_AVE_GDP,Advanced-economy GDP deflator growth rate,GDP-weighted Average,2003,1.6
,DEFLATOR_EMDE_MED,EMDE GDP deflator growth rate,Median,2003,5.3
,DEFLATOR_EMDE_AVE,EMDE GDP deflator growth rate,Average,2003,7.5
,DEFLATOR_EMDE_AVE_GDP,EMDE GDP deflator growth rate,GDP-weighted Average,2003,7.0
,DEFLATOR_EAP_MED,EMDE GDP deflator growth rate: East Asia and Pacific ,Median,2003,3.2
,DEFLATOR_ECA_MED,EMDE GDP deflator growth rate: Europe and Central Asia ,Median,2003,8.0
,DEFLATOR_LAC_MED,EMDE GDP deflator growth rate: Latin America and the Caribbean ,Median,2003,4.8
,DEFLATOR_MNA_MED,EMDE GDP deflator growth rate: Middle East and North Africa ,Median,2003,5.8
,DEFLATOR_SAR_MED,EMDE GDP deflator growth rate: South Asia ,Median,2003,4.2
,DEFLATOR_SSA_MED,EMDE GDP deflator growth rate: Sub-Saharan Africa ,Median,2003,5.9
Headline CPI inflation,HCPI_GLOBAL_MED,Global headline consumer price index (HCPI) inflation,Median,2004,3.6
(percent),HCPI_GLOBAL_AVE,Global headline consumer price index (HCPI) inflation,Average,2004,5.2
,HCPI_GLOBAL_AVE_GDP,Global headline consumer price index (HCPI) inflation,GDP-weighted Average,2004,2.8
,HCPI_GLOBAL_MED_BAL,Global headline consumer price index (HCPI) inflation,Median (balanced group),2004,3.6
,HCPI_AE_MED,Advanced-economy HCPI inflation,Median,2004,2.2
,HCPI_AE_AVE,Advanced-economy HCPI inflation,Average,2004,2.5
,HCPI_AE_AVE_GDP,Advanced-economy HCPI inflation,GDP-weighted Average,2004,2.0
,HCPI_AE_MED_BAL,Advanced-economy HCPI inflation,Median (balanced group),2004,2.1
,HCPI_EMDE_MED,EMDE  HCPI inflation,Median,2004,4.4
,HCPI_EMDE_AVE,EMDE  HCPI inflation,Average,2004,6.2
,HCPI_EMDE_AVE_GDP,EMDE  HCPI inflation,GDP-weighted Average,2004,5.8
,HCPI_EMDE_MED_BAL,EMDE  HCPI inflation,Median (balanced group),2004,4.4
,HCPI_LIC_MED,Low income country (LIC) HCPI inflation,Median,2004,8.0
,HCPI_LIC_MED_BAL,Low income country (LIC) HCPI inflation,Median (balanced group),2004,8.0
,HCPI_NON-LIC_MED,Non-LIC EMDE HCPI inflation,Median,2004,4.2
,HCPI_NON-LIC_MED_BAL,Non-LIC EMDE HCPI inflation,Median (balanced group),2004,4.4
,HCPI_EAP_MED,EMDE HCPI inflation: East Asia and Pacific ,Median,2004,2.8
,HCPI_ECA_MED,EMDE HCPI inflation: Europe and Central Asia ,Median,2004,6.7
,HCPI_LAC_MED,EMDE HCPI inflation: Latin America and the Caribbean ,Median,2004,4.4
,HCPI_MNA_MED,EMDE HCPI inflation: Middle East and North Africa ,Median,2004,3.1
,HCPI_SAR_MED,EMDE HCPI inflation: South Asia ,Median,2004,6.2
,HCPI_SSA_MED,EMDE HCPI inflation: Sub-Saharan Africa ,Median,2004,4.2
Food CPI inflation,FCPI_GLOBAL_MED,Global food consumer price index (FCPI) inflation,Median,2004,4.1
(percent),FCPI_GLOBAL_AVE,Global food consumer price index (FCPI) inflation,Average,2004,5.3
,FCPI_GLOBAL_AVE_GDP,Global food consumer price index (FCPI) inflation,GDP-weighted Average,2004,3.1
,FCPI_AE_MED,Advanced-economy FCPI inflation,Median,2004,1.8
,FCPI_AE_AVE,Advanced-economy FCPI inflation,Average,2004,2.4
,FCPI_AE_AVE_GDP,Advanced-economy FCPI inflation,GDP-weighted Average,2004,2.0
,FCPI_EMDE_MED,EMDE FCPI inflation,Median,2004,5.9
,FCPI_EMDE_AVE,EMDE FCPI inflation,Average,2004,6.5
,FCPI_EMDE_AVE_GDP,EMDE FCPI inflation,GDP-weighted Average,2004,7.6
Energy price index,ENERGY_GLOBAL_MED,Global energy price index inflation,Median,2004,4.1
(percent),ENERGY_GLOBAL_AVE,Global energy price index inflation,Average,2004,5.5
,ENERGY_GLOBAL_AVE_GDP,Global energy price index inflation,GDP-weighted Average,2004,3.2
,ENERGY_AE_MED,Advanced-economy energy price index inflation,Median,2004,3.2
,ENERGY_AE_AVE,Advanced-economy energy price index inflation,Average,2004,3.8
,ENERGY_AE_AVE_GDP,Advanced-economy energy price index inflation,GDP-weighted Average,2004,2.1
,ENERGY_EMDE_MED,EMDE energy price index inflation,Median,2004,5.3
,ENERGY_EMDE_AVE,EMDE energy price index inflation,Average,2004,6.3
,ENERGY_EMDE_AVE_GDP,EMDE energy price index inflation,GDP-weighted Average,2004,6.5
Official core consumer price inflation,CORE_GLOBAL_MED,Global core consumer price index inflation,Median,2004,2.2
(percent),CORE_GLOBAL_AVE,Global core consumer price index inflation,Average,2004,4.6
,CORE_GLOBAL_AVE_GDP,Global core consumer price index inflation,GDP-weighted Average,2004,2.9
,CORE_AE_MED,Advanced-economy core consumer price index inflation,Median,2004,1.7
,CORE_AE_AVE,Advanced-economy core consumer price index inflation,Average,2004,2.0
,CORE_AE_AVE_GDP,Advanced-economy core consumer price index inflation,GDP-weighted Average,2004,2.4
,CORE_EMDE_MED,EMDE core consumer price index inflation,Median,2004,5.2
,CORE_EMDE_AVE,EMDE core consumer price index inflation,Average,2004,7.5
,CORE_EMDE_AVE_GDP,EMDE core consumer price index inflation,GDP-weighted Average,2004,6.2
Producer price index,PPI_GLOBAL_MED,Global producer price index (PPI) inflation,Median,2004,5.8
(percent),PPI_GLOBAL_AVE,Global producer price index (PPI) inflation,Average,2004,6.5
,PPI_GLOBAL_AVE_GDP,Global producer price index (PPI) inflation,GDP-weighted Average,2004,4.9
,PPI_AE_MED,Advanced-economy PPI inflation,Median,2004,3.4
,PPI_AE_AVE,Advanced-economy PPI inflation,Average,2004,4.5
,PPI_AE_AVE_GDP,Advanced-economy PPI inflation,GDP-weighted Average,2004,4.0
,PPI_EMDE_MED,EMDE producer price index (PPI) inflation,Median,2004,7.0
,PPI_EMDE_AVE,EMDE producer price index (PPI) inflation,Average,2004,9.0
,PPI_EMDE_AVE_GDP,EMDE producer price index (PPI) inflation,GDP-weighted Average,2004,9.4
GDP deflator growth rate,DEFLATOR_GLOBAL_MED,Global GDP deflator growth rate,Median,2004,5.8
(percent),DEFLATOR_GLOBAL_AVE,Global GDP deflator growth rate,Average,2004,7.3
,DEFLATOR_GLOBAL_AVE_GDP,Global GDP deflator growth rate,GDP-weighted Average,2004,3.6
,DEFLATOR_AE_MED,Advanced-economy GDP deflator growth rate,Median,2004,3.1
,DEFLATOR_AE_AVE,Advanced-economy GDP deflator growth rate,Average,2004,4.5
,DEFLATOR_AE_AVE_GDP,Advanced-economy GDP deflator growth rate,GDP-weighted Average,2004,2.1
,DEFLATOR_EMDE_MED,EMDE GDP deflator growth rate,Median,2004,7.3
,DEFLATOR_EMDE_AVE,EMDE GDP deflator growth rate,Average,2004,8.6
,DEFLATOR_EMDE_AVE_GDP,EMDE GDP deflator growth rate,GDP-weighted Average,2004,9.6
,DEFLATOR_EAP_MED,EMDE GDP deflator growth rate: East Asia and Pacific ,Median,2004,5.1
,DEFLATOR_ECA_MED,EMDE GDP deflator growth rate: Europe and Central Asia ,Median,2004,8.3
,DEFLATOR_LAC_MED,EMDE GDP deflator growth rate: Latin America and the Caribbean ,Median,2004,5.8
,DEFLATOR_MNA_MED,EMDE GDP deflator growth rate: Middle East and North Africa ,Median,2004,11.0
,DEFLATOR_SAR_MED,EMDE GDP deflator growth rate: South Asia ,Median,2004,6.7
,DEFLATOR_SSA_MED,EMDE GDP deflator growth rate: Sub-Saharan Africa ,Median,2004,7.3
Headline CPI inflation,HCPI_GLOBAL_MED,Global headline consumer price index (HCPI) inflation,Median,2005,4.1
(percent),HCPI_GLOBAL_AVE,Global headline consumer price index (HCPI) inflation,Average,2005,5.7
,HCPI_GLOBAL_AVE_GDP,Global headline consumer price index (HCPI) inflation,GDP-weighted Average,2005,3.1
,HCPI_GLOBAL_MED_BAL,Global headline consumer price index (HCPI) inflation,Median (balanced group),2005,4.0
,HCPI_AE_MED,Advanced-economy HCPI inflation,Median,2005,2.6
,HCPI_AE_AVE,Advanced-economy HCPI inflation,Average,2005,3.0
,HCPI_AE_AVE_GDP,Advanced-economy HCPI inflation,GDP-weighted Average,2005,2.3
,HCPI_AE_MED_BAL,Advanced-economy HCPI inflation,Median (balanced group),2005,2.2
,HCPI_EMDE_MED,EMDE  HCPI inflation,Median,2005,5.4
,HCPI_EMDE_AVE,EMDE  HCPI inflation,Average,2005,6.7
,HCPI_EMDE_AVE_GDP,EMDE  HCPI inflation,GDP-weighted Average,2005,5.9
,HCPI_EMDE_MED_BAL,EMDE  HCPI inflation,Median (balanced group),2005,5.4
,HCPI_LIC_MED,Low income country (LIC) HCPI inflation,Median,2005,8.5
,HCPI_LIC_MED_BAL,Low income country (LIC) HCPI inflation,Median (balanced group),2005,10.6
,HCPI_NON-LIC_MED,Non-LIC EMDE HCPI inflation,Median,2005,4.6
,HCPI_NON-LIC_MED_BAL,Non-LIC EMDE HCPI inflation,Median (balanced group),2005,4.7
,HCPI_EAP_MED,EMDE HCPI inflation: East Asia and Pacific ,Median,2005,4.2
,HCPI_ECA_MED,EMDE HCPI inflation: Europe and Central Asia ,Median,2005,7.8
,HCPI_LAC_MED,EMDE HCPI inflation: Latin America and the Caribbean ,Median,2005,4.7
,HCPI_MNA_MED,EMDE HCPI inflation: Middle East and North Africa ,Median,2005,3.5
,HCPI_SAR_MED,EMDE HCPI inflation: South Asia ,Median,2005,5.9
,HCPI_SSA_MED,EMDE HCPI inflation: Sub-Saharan Africa ,Median,2005,6.4
Food CPI inflation,FCPI_GLOBAL_MED,Global food consumer price index (FCPI) inflation,Median,2005,4.2
(percent),FCPI_GLOBAL_AVE,Global food consumer price index (FCPI) inflation,Average,2005,6.2
,FCPI_GLOBAL_AVE_GDP,Global food consumer price index (FCPI) inflation,GDP-weighted Average,2005,2.3
