Country Code,Country,Date,Core_CPI
IND,India,2011-01-01,87.9
IRL,Ireland,2011-01-01,95.8
ISL,Iceland,2011-01-01,85.2
ISR,Israel,2011-01-01,95.2
ITA,Italy,2011-01-01,94.8
JOR,Jordan,2011-01-01,79.7
JPN,Japan,2011-01-01,97.8
KOR,"Korea, Rep.",2011-01-01,92.2
LAO,"Lao, PDR",2011-01-01,86.5
LTU,Lithuania,2011-01-01,93.0
LUX,Luxembourg,2011-01-01,92.3
LVA,Latvia,2011-01-01,95.7
MEX,Mexico,2011-01-01,89.0
MKD,North Macedonia,2011-01-01,100.8
MLT,Malta,2011-01-01,93.9
MUS,Mauritius,2011-01-01,85.2
MYS,Malaysia,2011-01-01,101.1
NGA,Nigeria,2011-01-01,115.6
NIC,Nicaragua,2011-01-01,136.1
NLD,Netherlands,2011-01-01,91.9
NOR,Norway,2011-01-01,91.7
NZL,New Zealand,2011-01-01,94.5
PER,Peru,2011-01-01,71.7
POL,Poland,2011-01-01,94.6
PRT,Portugal,2011-01-01,96.6
PRY,Paraguay,2011-01-01,76.6
ROU,Romania,2011-01-01,91.3
RUS,Russian Federation,2011-01-01,70.0
SGP,Singapore,2011-01-01,87.9
SLV,El Salvador,2011-01-01,102.0
SVK,Slovakia,2011-01-01,93.9
SVN,Slovenia,2011-01-01,95.1
SWE,Sweden,2011-01-01,97.9
THA,Thailand,2011-01-01,94.9
TTO,Trinidad and Tobago,2011-01-01,92.5
TUR,Turkey,2011-01-01,70.9
TWN,"Taiwan, China",2011-01-01,94.2
UGA,Uganda,2011-01-01,63.4
UKR,Ukraine,2011-01-01,104.6
USA,United States,2011-01-01,92.0
ZAF,South Africa,2011-01-01,80.3
ALB,Albania,2011-04-01,93.9
AUS,Australia,2011-04-01,90.7
AUT,Austria,2011-04-01,92.6
BEL,Belgium,2011-04-01,93.5
BLR,Belarus,2011-04-01,133.25
BRA,Brazil,2011-04-01,5972071.3
CAN,Canada,2011-04-01,93.6
CHE,Switzerland,2011-04-01,102.4
CHL,Chile,2011-04-01,88.7
CHN,China,2011-04-01,86.7
COL,Colombia,2011-04-01,88.1
CRI,Costa Rica,2011-04-01,83.6
CYP,Cyprus,2011-04-01,98.0
CZE,Czech Republic,2011-04-01,96.5
DEU,Germany,2011-04-01,94.6
DNK,Denmark,2011-04-01,95.3
DOM,Dominican Republic,2011-04-01,77.4
EGY,"Egypt, Arab Rep.",2011-04-01,43.0
ESP,Spain,2011-04-01,97.8
EST,Estonia,2011-04-01,93.9
FIN,Finland,2011-04-01,94.7
FRA,France,2011-04-01,96.6
GBR,United Kingdom,2011-04-01,93.3
GRC,Greece,2011-04-01,105.2
GTM,Guatemala,2011-04-01,66.0
HKG,"Hong Kong SAR, China",2011-04-01,79.1
HND,Honduras,2011-04-01,227.9
HRV,Croatia,2011-04-01,95.2
HUN,Hungary,2011-04-01,88.8
IDN,Indonesia,2011-04-01,69.4
IND,India,2011-04-01,90.5
IRL,Ireland,2011-04-01,97.1
IRN,"Iran, Islamic Rep.",2011-04-01,12.7
ISL,Iceland,2011-04-01,87.4
ISR,Israel,2011-04-01,96.4
ITA,Italy,2011-04-01,95.5
JOR,Jordan,2011-04-01,80.2
JPN,Japan,2011-04-01,97.9
KOR,"Korea, Rep.",2011-04-01,93.0
LAO,"Lao, PDR",2011-04-01,88.1
LTU,Lithuania,2011-04-01,94.1
LUX,Luxembourg,2011-04-01,93.2
LVA,Latvia,2011-04-01,96.5
MEX,Mexico,2011-04-01,89.3
MKD,North Macedonia,2011-04-01,101.2
MLT,Malta,2011-04-01,93.5
MUS,Mauritius,2011-04-01,86.3
MYS,Malaysia,2011-04-01,101.7
NGA,Nigeria,2011-04-01,118.5
NIC,Nicaragua,2011-04-01,139.2
NLD,Netherlands,2011-04-01,93.0
NOR,Norway,2011-04-01,92.7
NZL,New Zealand,2011-04-01,95.0
PER,Peru,2011-04-01,72.4
POL,Poland,2011-04-01,95.5
PRT,Portugal,2011-04-01,98.0
PRY,Paraguay,2011-04-01,77.7
ROU,Romania,2011-04-01,91.9
RUS,Russian Federation,2011-04-01,71.2
SGP,Singapore,2011-04-01,88.8
SLV,El Salvador,2011-04-01,102.6
SVK,Slovakia,2011-04-01,94.6
SVN,Slovenia,2011-04-01,97.4
SWE,Sweden,2011-04-01,99.3
THA,Thailand,2011-04-01,94.9
TTO,Trinidad and Tobago,2011-04-01,92.4
TUR,Turkey,2011-04-01,73.2
TWN,"Taiwan, China",2011-04-01,94.4
UGA,Uganda,2011-04-01,67.0
UKR,Ukraine,2011-04-01,106.5
USA,United States,2011-04-01,92.7
ZAF,South Africa,2011-04-01,81.5
ALB,Albania,2011-07-01,94.0
AUS,Australia,2011-07-01,91.4
AUT,Austria,2011-07-01,92.7
BEL,Belgium,2011-07-01,93.9
BLR,Belarus,2011-07-01,173.26
BRA,Brazil,2011-07-01,6069561.5
CAN,Canada,2011-07-01,93.9
CHE,Switzerland,2011-07-01,101.5
CHL,Chile,2011-07-01,89.0
CHN,China,2011-07-01,87.0
COL,Colombia,2011-07-01,88.4
CRI,Costa Rica,2011-07-01,84.3
CYP,Cyprus,2011-07-01,97.6
CZE,Czech Republic,2011-07-01,96.8
DEU,Germany,2011-07-01,95.0
DNK,Denmark,2011-07-01,95.1
DOM,Dominican Republic,2011-07-01,78.3
EGY,"Egypt, Arab Rep.",2011-07-01,44.0
ESP,Spain,2011-07-01,96.9
EST,Estonia,2011-07-01,94.7
FIN,Finland,2011-07-01,95.2
FRA,France,2011-07-01,96.5
GBR,United Kingdom,2011-07-01,93.7
GRC,Greece,2011-07-01,103.5
GTM,Guatemala,2011-07-01,66.9
HKG,"Hong Kong SAR, China",2011-07-01,80.6
HND,Honduras,2011-07-01,231.3
HRV,Croatia,2011-07-01,95.4
HUN,Hungary,2011-07-01,89.1
IDN,Indonesia,2011-07-01,70.3
IND,India,2011-07-01,92.5
IRL,Ireland,2011-07-01,97.2
IRN,"Iran, Islamic Rep.",2011-07-01,13.2
ISL,Iceland,2011-07-01,88.3
ISR,Israel,2011-07-01,97.2
ITA,Italy,2011-07-01,96.2
JOR,Jordan,2011-07-01,80.9
JPN,Japan,2011-07-01,97.7
KOR,"Korea, Rep.",2011-07-01,93.5
LAO,"Lao, PDR",2011-07-01,88.8
LTU,Lithuania,2011-07-01,93.8
LUX,Luxembourg,2011-07-01,93.2
LVA,Latvia,2011-07-01,96.5
MEX,Mexico,2011-07-01,89.7
MKD,North Macedonia,2011-07-01,101.5
MLT,Malta,2011-07-01,94.2
MUS,Mauritius,2011-07-01,86.7
MYS,Malaysia,2011-07-01,102.3
NGA,Nigeria,2011-07-01,120.9
NIC,Nicaragua,2011-07-01,142.3
NLD,Netherlands,2011-07-01,93.3
NOR,Norway,2011-07-01,92.2
NZL,New Zealand,2011-07-01,95.6
PER,Peru,2011-07-01,73.1
PHL,Philippines,2011-07-01,84.4
POL,Poland,2011-07-01,96.0
PRT,Portugal,2011-07-01,97.6
PRY,Paraguay,2011-07-01,78.0
ROU,Romania,2011-07-01,92.9
RUS,Russian Federation,2011-07-01,72.3
SGP,Singapore,2011-07-01,89.3
SLV,El Salvador,2011-07-01,103.2
SVK,Slovakia,2011-07-01,95.0
SVN,Slovenia,2011-07-01,96.5
SWE,Sweden,2011-07-01,99.7
THA,Thailand,2011-07-01,95.1
TTO,Trinidad and Tobago,2011-07-01,92.7
TUR,Turkey,2011-07-01,74.0
TWN,"Taiwan, China",2011-07-01,94.5
UGA,Uganda,2011-07-01,73.6
UKR,Ukraine,2011-07-01,109.0
USA,United States,2011-07-01,93.2
ZAF,South Africa,2011-07-01,82.3
ALB,Albania,2011-10-01,94.5
AUS,Australia,2011-10-01,91.7
AUT,Austria,2011-10-01,93.1
BEL,Belgium,2011-10-01,94.3
BLR,Belarus,2011-10-01,218.21
BRA,Brazil,2011-10-01,6156619.3
CAN,Canada,2011-10-01,94.5
CHE,Switzerland,2011-10-01,101.3
CHL,Chile,2011-10-01,89.6
CHN,China,2011-10-01,87.2
COL,Colombia,2011-10-01,88.8
CRI,Costa Rica,2011-10-01,85.1
CYP,Cyprus,2011-10-01,98.4
CZE,Czech Republic,2011-10-01,96.6
DEU,Germany,2011-10-01,95.2
DNK,Denmark,2011-10-01,95.2
DOM,Dominican Republic,2011-10-01,79.1
EGY,"Egypt, Arab Rep.",2011-10-01,45.0
ESP,Spain,2011-10-01,98.4
EST,Estonia,2011-10-01,95.1
FIN,Finland,2011-10-01,95.8
FRA,France,2011-10-01,97.0
GBR,United Kingdom,2011-10-01,94.3
GRC,Greece,2011-10-01,105.7
GTM,Guatemala,2011-10-01,67.5
HKG,"Hong Kong SAR, China",2011-10-01,81.4
HND,Honduras,2011-10-01,234.6
HRV,Croatia,2011-10-01,95.7
HUN,Hungary,2011-10-01,89.7
IDN,Indonesia,2011-10-01,70.8
IND,India,2011-10-01,94.8
IRL,Ireland,2011-10-01,97.5
IRN,"Iran, Islamic Rep.",2011-10-01,13.8
ISL,Iceland,2011-10-01,89.4
ISR,Israel,2011-10-01,97.2
ITA,Italy,2011-10-01,96.6
JOR,Jordan,2011-10-01,81.6
JPN,Japan,2011-10-01,97.5
KOR,"Korea, Rep.",2011-10-01,93.7
LAO,"Lao, PDR",2011-10-01,89.7
LTU,Lithuania,2011-10-01,94.3
LUX,Luxembourg,2011-10-01,94.1
LVA,Latvia,2011-10-01,96.9
MEX,Mexico,2011-10-01,90.3
MKD,North Macedonia,2011-10-01,101.4
MLT,Malta,2011-10-01,94.0
MUS,Mauritius,2011-10-01,87.1
MYS,Malaysia,2011-10-01,102.5
NGA,Nigeria,2011-10-01,124.2
NIC,Nicaragua,2011-10-01,145.2
NLD,Netherlands,2011-10-01,93.4
NOR,Norway,2011-10-01,92.9
NZL,New Zealand,2011-10-01,95.6
PER,Peru,2011-10-01,73.8
PHL,Philippines,2011-10-01,85.0
POL,Poland,2011-10-01,96.6
PRT,Portugal,2011-10-01,98.5
PRY,Paraguay,2011-10-01,77.7
ROU,Romania,2011-10-01,93.7
RUS,Russian Federation,2011-10-01,73.2
SGP,Singapore,2011-10-01,89.9
SLV,El Salvador,2011-10-01,103.5
SVK,Slovakia,2011-10-01,95.7
SVN,Slovenia,2011-10-01,97.7
SWE,Sweden,2011-10-01,100.7
THA,Thailand,2011-10-01,95.2
TTO,Trinidad and Tobago,2011-10-01,93.4
TUR,Turkey,2011-10-01,77.2
TWN,"Taiwan, China",2011-10-01,94.7
UGA,Uganda,2011-10-01,79.2
UKR,Ukraine,2011-10-01,110.7
USA,United States,2011-10-01,93.6
ZAF,South Africa,2011-10-01,82.7
ALB,Albania,2012-01-01,95.2
AUS,Australia,2012-01-01,92.1
AUT,Austria,2012-01-01,93.1
BEL,Belgium,2012-01-01,95.3
BLR,Belarus,2012-01-01,237.68
BRA,Brazil,2012-01-01,6229095.3
CAN,Canada,2012-01-01,94.6
CHE,Switzerland,2012-01-01,100.8
CHL,Chile,2012-01-01,90.6
CHN,China,2012-01-01,87.4
COL,Colombia,2012-01-01,90.0
CRI,Costa Rica,2012-01-01,85.8
CYP,Cyprus,2012-01-01,99.1
CZE,Czech Republic,2012-01-01,97.3
DEU,Germany,2012-01-01,95.4
DNK,Denmark,2012-01-01,96.2
DOM,Dominican Republic,2012-01-01,79.5
EGY,"Egypt, Arab Rep.",2012-01-01,45.6
ESP,Spain,2012-01-01,96.7
EST,Estonia,2012-01-01,95.4
FIN,Finland,2012-01-01,96.3
FRA,France,2012-01-01,97.1
GBR,United Kingdom,2012-01-01,94.4
GRC,Greece,2012-01-01,103.3
GTM,Guatemala,2012-01-01,68.0
HKG,"Hong Kong SAR, China",2012-01-01,82.3
HND,Honduras,2012-01-01,237.6
HRV,Croatia,2012-01-01,95.1
HUN,Hungary,2012-01-01,91.8
IDN,Indonesia,2012-01-01,71.5
IND,India,2012-01-01,96.8
IRL,Ireland,2012-01-01,97.3
IRN,"Iran, Islamic Rep.",2012-01-01,14.4
ISL,Iceland,2012-01-01,90.2
ISR,Israel,2012-01-01,96.9
ITA,Italy,2012-01-01,96.8
JOR,Jordan,2012-01-01,82.5
JPN,Japan,2012-01-01,97.3
KOR,"Korea, Rep.",2012-01-01,94.3
LAO,"Lao, PDR",2012-01-01,89.8
LTU,Lithuania,2012-01-01,94.2
LUX,Luxembourg,2012-01-01,94.3
LVA,Latvia,2012-01-01,96.5
MEX,Mexico,2012-01-01,91.2
MKD,North Macedonia,2012-01-01,102.1
MLT,Malta,2012-01-01,95.1
MUS,Mauritius,2012-01-01,88.1
MYS,Malaysia,2012-01-01,102.9
NGA,Nigeria,2012-01-01,131.2
NIC,Nicaragua,2012-01-01,147.9
NLD,Netherlands,2012-01-01,93.5
NOR,Norway,2012-01-01,93.0
NZL,New Zealand,2012-01-01,96.1
PER,Peru,2012-01-01,74.4
PHL,Philippines,2012-01-01,85.7
POL,Poland,2012-01-01,96.9
PRT,Portugal,2012-01-01,98.6
PRY,Paraguay,2012-01-01,78.6
ROU,Romania,2012-01-01,94.6
RUS,Russian Federation,2012-01-01,74.0
SGP,Singapore,2012-01-01,90.7
SLV,El Salvador,2012-01-01,103.6
SVK,Slovakia,2012-01-01,96.7
SVN,Slovenia,2012-01-01,96.2
SWE,Sweden,2012-01-01,99.8
THA,Thailand,2012-01-01,95.3
TTO,Trinidad and Tobago,2012-01-01,94.1
TUR,Turkey,2012-01-01,77.6
TWN,"Taiwan, China",2012-01-01,94.6
UGA,Uganda,2012-01-01,80.0
UKR,Ukraine,2012-01-01,111.0
USA,United States,2012-01-01,94.1
ZAF,South Africa,2012-01-01,83.9
ALB,Albania,2012-04-01,95.5
AUS,Australia,2012-04-01,92.5
AUT,Austria,2012-04-01,94.4
BEL,Belgium,2012-04-01,95.6
BLR,Belarus,2012-04-01,249.16
BRA,Brazil,2012-04-01,6299492.4
CAN,Canada,2012-04-01,95.3
CHE,Switzerland,2012-04-01,101.2
CHL,Chile,2012-04-01,90.9
CHN,China,2012-04-01,87.8
COL,Colombia,2012-04-01,90.7
CRI,Costa Rica,2012-04-01,86.2
CYP,Cyprus,2012-04-01,99.9
CZE,Czech Republic,2012-04-01,97.5
DEU,Germany,2012-04-01,95.7
DNK,Denmark,2012-04-01,97.1
DOM,Dominican Republic,2012-04-01,80.2
EGY,"Egypt, Arab Rep.",2012-04-01,46.2
ESP,Spain,2012-04-01,98.5
EST,Estonia,2012-04-01,96.3
FIN,Finland,2012-04-01,97.2
FRA,France,2012-04-01,98.0
GBR,United Kingdom,2012-04-01,95.2
GRC,Greece,2012-04-01,105.7
GTM,Guatemala,2012-04-01,68.6
HKG,"Hong Kong SAR, China",2012-04-01,83.1
HND,Honduras,2012-04-01,241.9
HRV,Croatia,2012-04-01,96.7
HUN,Hungary,2012-04-01,93.0
IDN,Indonesia,2012-04-01,72.3
IND,India,2012-04-01,99.1
IRL,Ireland,2012-04-01,98.0
IRN,"Iran, Islamic Rep.",2012-04-01,15.1
ISL,Iceland,2012-04-01,92.1
ISR,Israel,2012-04-01,97.9
ITA,Italy,2012-04-01,97.6
JOR,Jordan,2012-04-01,83.7
JPN,Japan,2012-04-01,97.5
KOR,"Korea, Rep.",2012-04-01,94.4
LAO,"Lao, PDR",2012-04-01,91.0
LTU,Lithuania,2012-04-01,95.7
LUX,Luxembourg,2012-04-01,95.2
LVA,Latvia,2012-04-01,97.4
MEX,Mexico,2012-04-01,91.7
MKD,North Macedonia,2012-04-01,103.1
MLT,Malta,2012-04-01,96.6
MUS,Mauritius,2012-04-01,88.6
MYS,Malaysia,2012-04-01,103.1
NGA,Nigeria,2012-04-01,135.3
NIC,Nicaragua,2012-04-01,150.8
NLD,Netherlands,2012-04-01,94.7
NOR,Norway,2012-04-01,93.8
NZL,New Zealand,2012-04-01,96.2
PER,Peru,2012-04-01,75.0
PHL,Philippines,2012-04-01,86.6
POL,Poland,2012-04-01,97.7
PRT,Portugal,2012-04-01,99.4
PRY,Paraguay,2012-04-01,79.3
ROU,Romania,2012-04-01,94.9
RUS,Russian Federation,2012-04-01,74.9
SGP,Singapore,2012-04-01,91.1
SLV,El Salvador,2012-04-01,104.0
SVK,Slovakia,2012-04-01,97.4
SVN,Slovenia,2012-04-01,98.3
SWE,Sweden,2012-04-01,100.6
THA,Thailand,2012-04-01,95.6
TTO,Trinidad and Tobago,2012-04-01,94.5
TUR,Turkey,2012-04-01,79.9
TWN,"Taiwan, China",2012-04-01,95.0
UGA,Uganda,2012-04-01,81.3
UKR,Ukraine,2012-04-01,110.7
USA,United States,2012-04-01,94.8
ZAF,South Africa,2012-04-01,85.2
ALB,Albania,2012-07-01,95.4
AUS,Australia,2012-07-01,93.4
AUT,Austria,2012-07-01,94.4
BEL,Belgium,2012-07-01,96.1
BLR,Belarus,2012-07-01,255.38
BRA,Brazil,2012-07-01,6389488.4
CAN,Canada,2012-07-01,95.0
CHE,Switzerland,2012-07-01,100.5
CHL,Chile,2012-07-01,90.9
CHN,China,2012-07-01,88.3
COL,Colombia,2012-07-01,91.1
CRI,Costa Rica,2012-07-01,86.8
CYP,Cyprus,2012-07-01,99.9
CZE,Czech Republic,2012-07-01,97.7
DEU,Germany,2012-07-01,96.3
DNK,Denmark,2012-07-01,97.1
DOM,Dominican Republic,2012-07-01,81.0
EGY,"Egypt, Arab Rep.",2012-07-01,46.4
ESP,Spain,2012-07-01,98.1
EST,Estonia,2012-07-01,96.5
FIN,Finland,2012-07-01,97.2
FRA,France,2012-07-01,98.0
GBR,United Kingdom,2012-07-01,95.5
GRC,Greece,2012-07-01,103.6
GTM,Guatemala,2012-07-01,69.3
HKG,"Hong Kong SAR, China",2012-07-01,82.4
HND,Honduras,2012-07-01,245.3
HRV,Croatia,2012-07-01,96.9
HUN,Hungary,2012-07-01,93.7
IDN,Indonesia,2012-07-01,73.2
IND,India,2012-07-01,100.8
IRL,Ireland,2012-07-01,98.1
IRN,"Iran, Islamic Rep.",2012-07-01,16.1
ISL,Iceland,2012-07-01,91.6
ISR,Israel,2012-07-01,98.4
ITA,Italy,2012-07-01,98.1
JOR,Jordan,2012-07-01,84.7
JPN,Japan,2012-07-01,97.2
KOR,"Korea, Rep.",2012-07-01,94.7
LAO,"Lao, PDR",2012-07-01,92.0
LTU,Lithuania,2012-07-01,96.1
LUX,Luxembourg,2012-07-01,95.2
LVA,Latvia,2012-07-01,96.7
MEX,Mexico,2012-07-01,92.3
MKD,North Macedonia,2012-07-01,103.3
MLT,Malta,2012-07-01,96.8
MUS,Mauritius,2012-07-01,89.3
MYS,Malaysia,2012-07-01,103.4
NGA,Nigeria,2012-07-01,136.9
NIC,Nicaragua,2012-07-01,153.4
NLD,Netherlands,2012-07-01,95.2
NOR,Norway,2012-07-01,93.5
NZL,New Zealand,2012-07-01,96.4
PER,Peru,2012-07-01,75.6
PHL,Philippines,2012-07-01,86.9
POL,Poland,2012-07-01,97.8
PRT,Portugal,2012-07-01,98.8
PRY,Paraguay,2012-07-01,79.9
ROU,Romania,2012-07-01,95.7
RUS,Russian Federation,2012-07-01,76.3
SGP,Singapore,2012-07-01,91.4
SLV,El Salvador,2012-07-01,104.2
SVK,Slovakia,2012-07-01,97.9
SVN,Slovenia,2012-07-01,97.7
SWE,Sweden,2012-07-01,100.2
THA,Thailand,2012-07-01,96.0
TTO,Trinidad and Tobago,2012-07-01,95.3
TUR,Turkey,2012-07-01,80.0
TWN,"Taiwan, China",2012-07-01,95.1
UGA,Uganda,2012-07-01,81.3
UKR,Ukraine,2012-07-01,111.5
USA,United States,2012-07-01,95.1
ZAF,South Africa,2012-07-01,86.1
ALB,Albania,2012-10-01,96.0
AUS,Australia,2012-10-01,93.6
AUT,Austria,2012-10-01,95.4
BEL,Belgium,2012-10-01,96.3
BLR,Belarus,2012-10-01,262.79
BRA,Brazil,2012-10-01,6499848.9
CAN,Canada,2012-10-01,95.4
CHE,Switzerland,2012-10-01,100.7
CHL,Chile,2012-10-01,91.1
CHN,China,2012-10-01,88.6
COL,Colombia,2012-10-01,91.5
CRI,Costa Rica,2012-10-01,87.3
CYP,Cyprus,2012-10-01,99.8
CZE,Czech Republic,2012-10-01,97.5
DEU,Germany,2012-10-01,96.6
DNK,Denmark,2012-10-01,97.3
DOM,Dominican Republic,2012-10-01,81.9
EGY,"Egypt, Arab Rep.",2012-10-01,47.0
ESP,Spain,2012-10-01,100.5
EST,Estonia,2012-10-01,96.9
FIN,Finland,2012-10-01,97.4
FRA,France,2012-10-01,98.1
GBR,United Kingdom,2012-10-01,96.4
GRC,Greece,2012-10-01,105.2
GTM,Guatemala,2012-10-01,70.0
HKG,"Hong Kong SAR, China",2012-10-01,84.2
HND,Honduras,2012-10-01,249.2
HRV,Croatia,2012-10-01,97.5
HUN,Hungary,2012-10-01,94.1
IDN,Indonesia,2012-10-01,74.0
IND,India,2012-10-01,103.3
IRL,Ireland,2012-10-01,97.6
IRN,"Iran, Islamic Rep.",2012-10-01,17.7
ISL,Iceland,2012-10-01,92.5
ISR,Israel,2012-10-01,98.0
ITA,Italy,2012-10-01,97.9
JOR,Jordan,2012-10-01,85.9
JPN,Japan,2012-10-01,97.0
KOR,"Korea, Rep.",2012-10-01,95.0
LAO,"Lao, PDR",2012-10-01,92.7
LTU,Lithuania,2012-10-01,96.8
LUX,Luxembourg,2012-10-01,96.1
LVA,Latvia,2012-10-01,96.6
MEX,Mexico,2012-10-01,92.6
MKD,North Macedonia,2012-10-01,104.6
MLT,Malta,2012-10-01,96.5
MUS,Mauritius,2012-10-01,89.8
MYS,Malaysia,2012-10-01,103.7
NGA,Nigeria,2012-10-01,139.2
NIC,Nicaragua,2012-10-01,156.2
NLD,Netherlands,2012-10-01,95.6
NOR,Norway,2012-10-01,94.3
NZL,New Zealand,2012-10-01,96.6
PER,Peru,2012-10-01,76.2
PHL,Philippines,2012-10-01,87.6
POL,Poland,2012-10-01,98.1
PRT,Portugal,2012-10-01,99.5
PRY,Paraguay,2012-10-01,80.5
ROU,Romania,2012-10-01,96.8
RUS,Russian Federation,2012-10-01,77.5
SGP,Singapore,2012-10-01,91.7
SLV,El Salvador,2012-10-01,104.4
SVK,Slovakia,2012-10-01,98.5
SVN,Slovenia,2012-10-01,99.0
SWE,Sweden,2012-10-01,100.4
THA,Thailand,2012-10-01,96.4
TTO,Trinidad and Tobago,2012-10-01,96.3
TUR,Turkey,2012-10-01,81.5
TWN,"Taiwan, China",2012-10-01,95.5
UGA,Uganda,2012-10-01,82.4
UKR,Ukraine,2012-10-01,111.9
USA,United States,2012-10-01,95.4
ZAF,South Africa,2012-10-01,86.7
ALB,Albania,2013-01-01,96.0
AUS,Australia,2013-01-01,94.1
AUT,Austria,2013-01-01,95.4
BEL,Belgium,2013-01-01,96.5
BLR,Belarus,2013-01-01,277.95
BRA,Brazil,2013-01-01,6587338.0
CAN,Canada,2013-01-01,95.5
CHE,Switzerland,2013-01-01,100.3
CHL,Chile,2013-01-01,91.5
CHN,China,2013-01-01,88.9
COL,Colombia,2013-01-01,92.4
CRI,Costa Rica,2013-01-01,87.9
CYP,Cyprus,2013-01-01,100.1
CZE,Czech Republic,2013-01-01,98.1
DEU,Germany,2013-01-01,96.5
DNK,Denmark,2013-01-01,97.4
DOM,Dominican Republic,2013-01-01,83.5
EGY,"Egypt, Arab Rep.",2013-01-01,48.6
ESP,Spain,2013-01-01,98.6
EST,Estonia,2013-01-01,96.8
FIN,Finland,2013-01-01,97.4
FRA,France,2013-01-01,98.0
GBR,United Kingdom,2013-01-01,96.4
GRC,Greece,2013-01-01,102.0
GTM,Guatemala,2013-01-01,70.6
HKG,"Hong Kong SAR, China",2013-01-01,85.1
HND,Honduras,2013-01-01,252.6
HRV,Croatia,2013-01-01,97.4
HUN,Hungary,2013-01-01,95.3
IDN,Indonesia,2013-01-01,74.6
IND,India,2013-01-01,105.1
IRL,Ireland,2013-01-01,97.8
IRN,"Iran, Islamic Rep.",2013-01-01,19.2
ISL,Iceland,2013-01-01,93.9
ISR,Israel,2013-01-01,97.6
ITA,Italy,2013-01-01,98.1
JOR,Jordan,2013-01-01,87.0
JPN,Japan,2013-01-01,96.5
KOR,"Korea, Rep.",2013-01-01,95.6
LAO,"Lao, PDR",2013-01-01,93.7
LTU,Lithuania,2013-01-01,96.3
LUX,Luxembourg,2013-01-01,96.3
LVA,Latvia,2013-01-01,96.2
MEX,Mexico,2013-01-01,93.6
MKD,North Macedonia,2013-01-01,105.5
MLT,Malta,2013-01-01,96.2
MUS,Mauritius,2013-01-01,90.4
MYS,Malaysia,2013-01-01,104.0
NGA,Nigeria,2013-01-01,141.5
NIC,Nicaragua,2013-01-01,158.4
NLD,Netherlands,2013-01-01,96.2
NOR,Norway,2013-01-01,94.3
NZL,New Zealand,2013-01-01,96.9
PER,Peru,2013-01-01,76.9
PHL,Philippines,2013-01-01,88.4
POL,Poland,2013-01-01,98.0
PRT,Portugal,2013-01-01,98.4
PRY,Paraguay,2013-01-01,81.2
ROU,Romania,2013-01-01,97.4
RUS,Russian Federation,2013-01-01,78.2
SGP,Singapore,2013-01-01,92.1
SLV,El Salvador,2013-01-01,104.7
SVK,Slovakia,2013-01-01,98.8
SVN,Slovenia,2013-01-01,97.6
SWE,Sweden,2013-01-01,99.6
THA,Thailand,2013-01-01,96.5
TTO,Trinidad and Tobago,2013-01-01,96.2
TUR,Turkey,2013-01-01,82.7
TWN,"Taiwan, China",2013-01-01,95.6
UGA,Uganda,2013-01-01,84.8
UKR,Ukraine,2013-01-01,111.8
USA,United States,2013-01-01,95.9
ZAF,South Africa,2013-01-01,88.3
ALB,Albania,2013-04-01,95.7
AUS,Australia,2013-04-01,94.7
AUT,Austria,2013-04-01,96.4
BEL,Belgium,2013-04-01,96.9
BLR,Belarus,2013-04-01,283.07
BRA,Brazil,2013-04-01,6664640.0
CAN,Canada,2013-04-01,95.9
CHE,Switzerland,2013-04-01,100.8
CHL,Chile,2013-04-01,91.6
CHN,China,2013-04-01,89.3
COL,Colombia,2013-04-01,93.1
CRI,Costa Rica,2013-04-01,88.3
CYP,Cyprus,2013-04-01,100.1
CZE,Czech Republic,2013-04-01,98.2
DEU,Germany,2013-04-01,96.8
DNK,Denmark,2013-04-01,98.1
DOM,Dominican Republic,2013-04-01,84.2
EGY,"Egypt, Arab Rep.",2013-04-01,49.9
ESP,Spain,2013-04-01,100.2
EST,Estonia,2013-04-01,97.8
FIN,Finland,2013-04-01,98.0
FRA,France,2013-04-01,98.7
GBR,United Kingdom,2013-04-01,97.1
GRC,Greece,2013-04-01,103.9
GTM,Guatemala,2013-04-01,71.3
HKG,"Hong Kong SAR, China",2013-04-01,86.4
HND,Honduras,2013-04-01,255.5
HRV,Croatia,2013-04-01,98.8
HUN,Hungary,2013-04-01,96.3
IDN,Indonesia,2013-04-01,75.3
IND,India,2013-04-01,106.3
IRL,Ireland,2013-04-01,98.5
IRN,"Iran, Islamic Rep.",2013-04-01,20.8
ISL,Iceland,2013-04-01,95.4
ISR,Israel,2013-04-01,98.5
ITA,Italy,2013-04-01,98.6
JOR,Jordan,2013-04-01,87.0
JPN,Japan,2013-04-01,97.2
KOR,"Korea, Rep.",2013-04-01,95.8
LAO,"Lao, PDR",2013-04-01,94.3
LTU,Lithuania,2013-04-01,97.3
LUX,Luxembourg,2013-04-01,97.2
LVA,Latvia,2013-04-01,97.1
MEX,Mexico,2013-04-01,94.4
MKD,North Macedonia,2013-04-01,106.1
MLT,Malta,2013-04-01,96.5
MUS,Mauritius,2013-04-01,90.8
MYS,Malaysia,2013-04-01,104.4
NGA,Nigeria,2013-04-01,141.7
NIC,Nicaragua,2013-04-01,160.7
NLD,Netherlands,2013-04-01,97.4
NOR,Norway,2013-04-01,95.2
NZL,New Zealand,2013-04-01,97.2
PER,Peru,2013-04-01,77.6
